"DateID","LabID","CRA","Error","Material","Species","SiteID","SiteName","Longitude","Latitude","Region","cat","cat2","Region2"
200014,"AA-11692",3161,71,"grain (charred)","Hordeum vulgare",83,"Brough Head",-1.2831,59.8844,"Scotland","barley","Wheat + Barley","scottish_isles"
215472,"AA-17457",6240,65,"nutshell (charred)","Corylus avellana",650,"Lón Mór, Oban",-5.4799,56.3985,"Scotland","hazelnut","Hazelnut","scotland_main"
226309,"AA-18154",4600,70,"grain (charred)","Hordeum vulgare",824,"Biggar Common East",-3.5426,55.6393,"Scotland","barley","Wheat + Barley","scotland_main"
57002,"AA-18155",4645,65,"grain (charred)","Hordeum vulgare",824,"Biggar Common East",-3.5426,55.6393,"Scotland","barley","Wheat + Barley","scotland_main"
215478,"AA-20413",6530,75,"nutshell (charred)","Corylus avellana",1109,"Bannockburn",-3.9046,56.0894,"Scotland","hazelnut","Hazelnut","scotland_main"
215483,"AA-21620",7040,55,"nutshell (charred)","Corylus avellana",1131,"Staosnaig, Scalasaig, Colonsay",-6.1984,56.0611,"Scotland","hazelnut","Hazelnut","scottish_isles"
215492,"AA-21629",5415,60,"nutshell (charred)","Corylus avellana",1131,"Staosnaig, Scalasaig, Colonsay",-6.1984,56.0611,"Scotland","hazelnut","Hazelnut","scottish_isles"
200137,"AA-21630",3395,60,"nutshell (charred)","Corylus avellana",1141,"Colonsay, Staosnaig",-6.1984,56.0611,"Scotland","hazelnut","Hazelnut","scottish_isles"
200258,"AA-28050",3795,55,"nutshell (charred)","Corylus avellana",1900,"Fox Plantation",-4.9359,54.8752,"Scotland","hazelnut","Hazelnut","scotland_main"
200281,"AA-28735",3070,65,"nutshell","Corylus avellana",2140,"Briarfield Nurseries, Poulton-le-Fylde",-3.0091,53.8421,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
200318,"AA-33602",2875,40,"grain (charred)","Triticum",2982,"Kingsbarns",-2.6385,56.2971,"Scotland","wheat","Wheat + Barley","scotland_main"
200337,"AA-36876",3945,65,"nutshell","Corylus avellana",3272,"Melbourne, Biggar",-3.524,55.6234,"Scotland","hazelnut","Hazelnut","scotland_main"
200338,"AA-36877",3985,45,"nutshell","Corylus avellana",3272,"Melbourne, Biggar",-3.524,55.6234,"Scotland","hazelnut","Hazelnut","scotland_main"
200339,"AA-36878",4160,45,"nutshell","Corylus avellana",3272,"Melbourne, Biggar",-3.524,55.6234,"Scotland","hazelnut","Hazelnut","scotland_main"
200340,"AA-36879",4010,45,"nutshell","Corylus avellana",3272,"Melbourne, Biggar",-3.524,55.6234,"Scotland","hazelnut","Hazelnut","scotland_main"
200341,"AA-36880",4465,45,"nutshell","Corylus avellana",3272,"Melbourne, Biggar",-3.524,55.6234,"Scotland","hazelnut","Hazelnut","scotland_main"
200342,"AA-36881",4650,45,"nutshell","Corylus avellana",3272,"Melbourne, Biggar",-3.524,55.6234,"Scotland","hazelnut","Hazelnut","scotland_main"
200343,"AA-36882",4630,45,"nutshell","Corylus avellana",3272,"Melbourne, Biggar",-3.524,55.6234,"Scotland","hazelnut","Hazelnut","scotland_main"
200344,"AA-36890",4390,45,"nutshell","Corylus avellana",3272,"Melbourne, Biggar",-3.524,55.6234,"Scotland","hazelnut","Hazelnut","scotland_main"
200345,"AA-36891",4360,45,"nutshell","Corylus avellana",3272,"Melbourne, Biggar",-3.524,55.6234,"Scotland","hazelnut","Hazelnut","scotland_main"
215534,"AA-39810",4505,45,"nutshell (charred)","Corylus avellana",3320,"Castlehill , Caulfield Road, Inshes, Inverness",-4.174,57.4675,"Scotland","hazelnut","Hazelnut","scotland_main"
200354,"AA-39948",4735,40,"nutshell (charred)","Corylus avellana",3321,"Brechin West",-2.6832,56.7334,"Scotland","hazelnut","Hazelnut","scotland_main"
215536,"AA-39969",3375,40,"nutshell (charred)","Corylus avellana",3335,"Wester Shirva, Kelvin Valley Sewer",-4.141,55.9494,"Scotland","hazelnut","Hazelnut","scotland_main"
215537,"AA-39970",3345,40,"nutshell (charred)","Corylus avellana",3335,"Wester Shirva, Kelvin Valley Sewer",-4.141,55.9494,"Scotland","hazelnut","Hazelnut","scotland_main"
215557,"AA-43648",3115,50,"grain (charred)","Triticum aestivum/turgidum",4235,"Irvine, Perceton House, Walled Garden",-4.6174,55.6325,"Scotland","wheat","Wheat + Barley","scotland_main"
200439,"AA-45402",6865,55,"nutshell","Corylus avellana",3699,"Howick",-1.5969,55.453,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
215562,"AA-45645",4470,65,"nutshell (charred)","Corylus avellana",4291,"Milton of Leys, Inverness",-4.1795,57.4467,"Scotland","hazelnut","Hazelnut","scotland_main"
215563,"AA-45646",4445,75,"nutshell (charred)","Corylus avellana",4291,"Milton of Leys, Inverness",-4.1795,57.4467,"Scotland","hazelnut","Hazelnut","scotland_main"
14120,"AA-45647",4490,50,"nutshell (charred)","Corylus avellana",4291,"Milton of Leys, Inverness",-4.1712,57.4469,"Scotland","hazelnut","Hazelnut","scotland_main"
215568,"AA-48431",2885,50,"grain (charred)","Hordeum vulgare",5045,"Traprain Law",-2.6744,55.9635,"Scotland","barley","Wheat + Barley","scotland_main"
215572,"AA-48435",2970,60,"grain (charred)","Hordeum vulgare",5045,"Traprain Law",-2.6744,55.9635,"Scotland","barley","Wheat + Barley","scotland_main"
215579,"AA-49635",4915,40,"nutshell (charred)","Corylus avellana",5344,"Claish, Callander",-4.2028,56.2319,"Scotland","hazelnut","Hazelnut","scotland_main"
215581,"AA-49636",4910,45,"nutshell (charred)","Corylus avellana",5344,"Claish, Callander",-4.2028,56.2319,"Scotland","hazelnut","Hazelnut","scotland_main"
215582,"AA-49637",4935,40,"nutshell (charred)","Corylus avellana",5344,"Claish, Callander",-4.2028,56.2319,"Scotland","hazelnut","Hazelnut","scotland_main"
215584,"AA-49639",4895,40,"nutshell (charred)","Corylus avellana",5344,"Claish, Callander",-4.2028,56.2319,"Scotland","hazelnut","Hazelnut","scotland_main"
215586,"AA-49641",4885,50,"grain (charred)","Triticum",5344,"Claish, Callander",-4.2028,56.2319,"Scotland","wheat","Wheat + Barley","scotland_main"
215587,"AA-49642",4845,40,"nutshell (charred)","Corylus avellana",5344,"Claish, Callander",-4.2028,56.2319,"Scotland","hazelnut","Hazelnut","scotland_main"
215588,"AA-49643",4950,50,"nutshell (charred)","Corylus avellana",5344,"Claish, Callander",-4.2028,56.2319,"Scotland","hazelnut","Hazelnut","scotland_main"
215589,"AA-49644",4910,50,"nutshell (charred)","Corylus avellana",5344,"Claish, Callander",-4.2028,56.2319,"Scotland","hazelnut","Hazelnut","scotland_main"
215591,"AA-49646",4855,70,"nutshell (charred)","Corylus avellana",5344,"Claish, Callander",-4.2028,56.2319,"Scotland","hazelnut","Hazelnut","scotland_main"
215597,"AA-51374",4550,40,"grain (charred)","Hordeum vulgare",5855,"Stonehall Farm, Firth",-3.1051,58.9958,"Scotland","barley","Wheat + Barley","sea"
215598,"AA-51375",4435,40,"grain (charred)","Hordeum vulgare",5855,"Stonehall Farm, Firth",-3.1051,58.9958,"Scotland","barley","Wheat + Barley","sea"
215599,"AA-51381",3535,40,"grain (charred)","Hordeum vulgare nudum",5877,"Crossiecrown",-3.0062,59.0065,"Scotland","barley","Wheat + Barley","scottish_isles"
215600,"AA-51384",4500,40,"grain (charred)","Hordeum vulgare nudum",5855,"Stonehall Farm, Firth",-3.1051,58.9958,"Scotland","barley","Wheat + Barley","sea"
215601,"AA-51386",4475,45,"grain (charred)","Hordeum vulgare nudum",5855,"Stonehall Farm, Firth",-3.1051,58.9958,"Scotland","barley","Wheat + Barley","sea"
215606,"AA-52523",4690,40,"grain (charred)","Hordeum vulgare",6886,"Inchture interchange",-3.1759,56.4422,"Scotland","barley","Wheat + Barley","scotland_main"
215609,"AA-52536",3055,40,"grain (charred)","Hordeum vulgare",6642,"Cruester, Bressay, Shetland",-1.1343,60.1625,"Scotland","barley","Wheat + Barley","sea"
215610,"AA-52537",2960,35,"grain (charred)","Hordeum vulgare",6642,"Cruester, Bressay, Shetland",-1.1343,60.1625,"Scotland","barley","Wheat + Barley","sea"
215611,"AA-52538",2980,35,"grain (charred)","Hordeum vulgare",6642,"Cruester, Bressay, Shetland",-1.1343,60.1625,"Scotland","barley","Wheat + Barley","sea"
215612,"AA-53130",4745,40,"grain (charred)","Hordeum vulgare",6886,"Inchture interchange",-3.1759,56.4422,"Scotland","barley","Wheat + Barley","scotland_main"
215625,"AA-53173",2915,40,"grain (charred)","Hordeum vulgare",761,"Cladh Hallan, South Uist",-7.4104,57.1717,"Scotland","barley","Wheat + Barley","scottish_isles"
215626,"AA-53174",3000,40,"grain (charred)","Hordeum vulgare",761,"Cladh Hallan, South Uist",-7.4104,57.1717,"Scotland","barley","Wheat + Barley","scottish_isles"
200815,"AA-53265",5110,55,"nutshell (charred)","Corylus avellana",7584,"Inverness, Southern Distributor Road",-4.2247,57.4778,"Scotland","hazelnut","Hazelnut","scotland_main"
200817,"AA-53268",3120,45,"nutshell (charred)","Corylus avellana",7584,"Inverness, Southern Distributor Road",-4.2247,57.4778,"Scotland","hazelnut","Hazelnut","scotland_main"
200819,"AA-53270",4455,50,"nutshell (charred)","Corylus avellana",7734,"Carsie Mains, Blairgowrie",-3.3397,56.5604,"Scotland","hazelnut","Hazelnut","scotland_main"
200822,"AA-53271",4455,50,"nutshell (charred)","Corylus avellana",7734,"Carsie Mains, Blairgowrie",-3.3391,56.5603,"Scotland","hazelnut","Hazelnut","scotland_main"
75679,"AA­18154",4600,70,"charcoal","Hordeum",824,"Biggar Common East",-3.5426,55.6393,"Scotland","barley","Wheat + Barley","scotland_main"
56987,"AAR-15646",3736,35,"grain (charred)","Hordeum vulgare",8993,"Ness of Gruting, Sandsting, Shetland",-1.5019,60.219,"Scotland","barley","Wheat + Barley","sea"
56988,"AAR-15647",3668,35,"grain (charred)","Hordeum vulgare",8993,"Ness of Gruting, Sandsting, Shetland",-1.5019,60.219,"Scotland","barley","Wheat + Barley","sea"
225102,"Beta-117290",4910,70,"nutshell","Corylus avellana",10096,"Bolam Lake",-1.8839,55.1296,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
225103,"Beta-117291",4880,80,"nutshell","Corylus avellana",10096,"Bolam Lake",-1.8839,55.1296,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
222749,"Beta-117294",3430,60,"nutshell","Corylus avellana",10100,"Couplands, Milfield Basin",-2.096,55.5913,"Scotland","hazelnut","Hazelnut","england_wales"
62280,"Beta-139947",3550,50,"grain (charred)","Hordeum vulgare",3099,"Wether Hill",-1.9809,55.4239,"NWEnglandWales","barley","Wheat + Barley","england_wales"
62121,"Beta-144984",3470,50,"grain","Hordeum vulgare",11414,"Biddenham Loop, Bedford",-0.5123,52.1249,"SEEngland","barley","Wheat + Barley","england_wales"
201156,"Beta-144984",3440,50,"grain","Hordeum vulgare",11414,"Biddenham Loop, Bedford",-0.4902,52.1207,"SEEngland","barley","Wheat + Barley","england_wales"
215667,"Beta-153983",4850,100,"grain (charred)","Triticum dicoccum",11652,"Woolwich Manor Way, London",0.0647,51.512,"SEEngland","wheat","Wheat + Barley","england_wales"
215700,"Beta-178139",4770,50,"nutshell (charred)","Corylus avellana",12176,"Kilverstone, Thetford",0.7706,52.4205,"SEEngland","hazelnut","Hazelnut","england_wales"
201340,"Beta-178140",4510,40,"nutshells (charred)","Corylus avellana",12176,"Kilverstone, Thetford",0.7706,52.4205,"SEEngland","hazelnut","Hazelnut","england_wales"
215701,"Beta-178141",4710,60,"nutshell (charred)","Corylus avellana",12176,"Kilverstone, Thetford",0.7706,52.4205,"SEEngland","hazelnut","Hazelnut","england_wales"
215702,"Beta-178142",4670,70,"nutshell (charred)","Corylus avellana",12176,"Kilverstone, Thetford",0.7706,52.4205,"SEEngland","hazelnut","Hazelnut","england_wales"
201341,"Beta-178144",4770,40,"nutshells (charred)","Corylus avellana",12176,"Kilverstone, Thetford",0.7706,52.4205,"SEEngland","hazelnut","Hazelnut","england_wales"
215703,"Beta-178145",4850,50,"nutshell (charred)","Corylus avellana",12176,"Kilverstone, Thetford",0.7706,52.4205,"SEEngland","hazelnut","Hazelnut","england_wales"
215704,"Beta-178147",4530,80,"nutshell (charred)","Corylus avellana",12176,"Kilverstone, Thetford",0.7706,52.4205,"SEEngland","hazelnut","Hazelnut","england_wales"
215705,"Beta-178148",4720,70,"nutshell (charred)","Corylus avellana",12176,"Kilverstone, Thetford",0.7706,52.4205,"SEEngland","hazelnut","Hazelnut","england_wales"
215706,"Beta-178149",4800,70,"nutshell (charred)","Corylus avellana",12176,"Kilverstone, Thetford",0.7706,52.4205,"SEEngland","hazelnut","Hazelnut","england_wales"
215732,"Beta-185677",3570,40,"nutshell (charred)","Corylus avellana",12428,"Llandysul, Ceredigion, Ceredigion",-3.9225,52.3816,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
66970,"Beta-190680",3900,40,"nutshell (charred)","Corylus avellana",12464,"Former Vaux Brewery, Sunderland",-1.3886,54.9086,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
44510,"Beta-194560",3630,40,"charcoal/nutshell","Corylus avellana",12486,"Milfield",-2.0933,55.5923,"Scotland","hazelnut","Hazelnut","england_wales"
225722,"Beta-203146",4840,40,"nutshell (charred)","Corylus avellana",12673,"Barnsdale Bar Quarry Southern Extension, Norton, Doncaster",-1.2295,53.6195,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
225723,"Beta-203147",4870,40,"nutshell (charred)","Corylus avellana",12673,"Barnsdale Bar Quarry Southern Extension, Norton, Doncaster",-1.2295,53.6195,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
225488,"Beta-207050",4820,40,"nutshell (charred)","Corylus avellana",12744,"New Cowper Quarry",-3.3727,54.801,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
57019,"Beta-211681",4750,40,"nutshell (charred)","Corylus avellana",11925,"Marne Barracks, Catterick, Richmondshire",-1.6151,54.3675,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
225040,"Beta-212429",2900,40,"grain (charred)","Hordeum sativum",12981,"Melton Quarry",-0.5292,53.7376,"SEEngland","barley","Wheat + Barley","england_wales"
201898,"Beta-231247",4480,40,"nutshells (charred)","Corylus avellana",13361,"Dyffryn Henge",-3.179,52.6854,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
201899,"Beta-231248",4340,40,"nutshell (charred)","Corylus avellana",13410,"Dyffryn henge",-3.179,52.6854,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
201900,"Beta-231248R",4490,40,"nutshells (charred)","Corylus avellana",13410,"Dyffryn henge",-3.179,52.6854,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
201902,"Beta-231250",4330,50,"nutshells (charred)","Corylus avellana",13410,"Dyffryn henge",-3.179,52.6854,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
201903,"Beta-231250R",4280,40,"nutshells","Corylus avellana",13410,"Dyffryn henge",-3.179,52.6854,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
201904,"Beta-231251",4350,40,"nutshells (charred)","Corylus avellana",13410,"Dyffryn henge",-3.179,52.6854,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
201905,"Beta-231251R",4480,40,"nutshells (charred)","Corylus avellana",13410,"Dyffryn henge",-3.179,52.6854,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
225724,"Beta-231340",4640,40,"nutshell","Corylus avellana",13411,"Lanton Quarry, Berwick-upon-Tweed",-2.0771,55.5745,"Scotland","hazelnut","Hazelnut","england_wales"
201978,"Beta-236462",4530,40,"nutshells (charred)","Corylus avellana",13410,"Dyffryn henge",-3.179,52.6854,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
58339,"Beta-244195",3840,40,"nutshell","Corylus avellana",13518,"Gaul Road, March, Fenland",0.0731,52.5514,"SEEngland","hazelnut","Hazelnut","england_wales"
225725,"Beta-245652",4730,40,"nutshell (charred)","Corylus avellana",13524,"Wellington Quarry, Marden",-2.7319,52.1192,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
202346,"Beta-249066",5520,40,"nutshell (charred)","Corylus avellana",13704,"Ebbsfleet, Springhead",0.3248,51.4358,"SEEngland","hazelnut","Hazelnut","england_wales"
202390,"Beta-255069",3690,40,"grain (charred)","Hordeum vulgare",12518,"South Hook",-5.082,51.719,"NWEnglandWales","barley","Wheat + Barley","england_wales"
66794,"Beta-263637",3120,40,"grain","Hordeum vulgare",13985,"Nant Farm, Porth Neigwl, Llyn peninsula",-4.538,52.8017,"NWEnglandWales","barley","Wheat + Barley","england_wales"
73234,"Beta-285987",4450,40,"nutshell (charred)/charcoal","Corylus avellana",14019,"Poton Road, Biggleswade",-0.2394,52.0974,"SEEngland","hazelnut","Hazelnut","england_wales"
202407,"Beta-290090",3670,40,"grain (charred)","Hordeum vulgare",14032,"Llanelwedd Rocks, cairn 2",-3.3891,52.1633,"NWEnglandWales","barley","Wheat + Barley","england_wales"
57359,"Beta-317400",3660,30,"nutshell (charred)","Corylus avellana",14081,"Priors Hall, Kirby Lane, Corby, Deene",-0.6478,52.5151,"SEEngland","hazelnut","Hazelnut","england_wales"
57383,"Beta-354939",4680,30,"nutshell (charred)","Corylus avellana",14145,"Former Cattlemarket site, Brackmills Point, Liliput Road, Northampton",-0.8531,52.2251,"SEEngland","hazelnut","Hazelnut","england_wales"
64985,"Beta-359283",3100,30,"grain","Hordeum vulgare (hulled)",14153,"North West Cambridge development",0.0864,52.2213,"SEEngland","barley","Wheat + Barley","england_wales"
64986,"Beta-359826",2980,30,"grain","Hordeum vulgare (hulled)",14153,"North West Cambridge development",0.0864,52.2213,"SEEngland","barley","Wheat + Barley","england_wales"
64989,"Beta-435173",3480,30,"nutshells (charred)","Corylus avellana",13953,"Site 47.00, Cwm-Camlais-Isaf, Trallong, Penpont and Llanfihangel",-3.5213,51.9457,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
44550,"Beta-53725",4330,50,"charcoal/nutshell?","Corylus avellana",15020,"Berry Hill",-4.8154,52.0204,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
216022,"Beta-68480",5010,70,"nutshell (charred)","Corylus avellana",15893,"Carzield",-3.6162,55.1227,"Scotland","hazelnut","Hazelnut","scotland_main"
216023,"Beta-68481",4920,110,"nutshell (charred)","Corylus avellana",15893,"Carzield",-3.6162,55.1227,"Scotland","hazelnut","Hazelnut","scotland_main"
202525,"Beta-73955",4410,70,"charcoal/nutshells (charred)","Corylus avellana",16070,"Hillend",-3.6755,55.5339,"Scotland","hazelnut","Hazelnut","scotland_main"
202527,"Beta-74587",2940,60,"grain (charred)","Hordeum vulgare",16051,"Blairhall Burn",-3.5715,55.1467,"Scotland","barley","Wheat + Barley","scotland_main"
216039,"Birm-1238",3990,100,"nutshell (charred)","Corylus avellana",16536,"Great Carn, Cefn Bryn",-4.1801,51.5926,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
216302,"BM-1590",3000,40,"grain (charred)","Triticum dicoccum,Hordeum vulgare",16847,"Aldermaston Wharf, Reading",-1.1301,51.4055,"SEEngland","barley","Wheat + Barley","england_wales"
216522,"BM-271",4700,150,"grain (charred)","Triticum dicoccum",17051,"Aston upon Trent",-1.3732,52.8574,"NWEnglandWales","wheat","Wheat + Barley","england_wales"
216561,"BM-2822",4790,50,"nutshell (charred)","Corylus avellana",17064,"Whitesheet Hill",-2.285,51.115,"SEEngland","hazelnut","Hazelnut","england_wales"
216562,"BM-2823",4740,35,"nutshell (charred)","Corylus avellana",17064,"Whitesheet Hill",-2.285,51.115,"SEEngland","hazelnut","Hazelnut","england_wales"
203031,"BM-2874",3960,50,"nutshells (charred)","Corylus avellana",17086,"Montefiore, Swaythling, Southampton",-1.3865,50.9384,"SEEngland","hazelnut","Hazelnut","england_wales"
203058,"BM-3033",3650,35,"nutshell","Corylus avellana",17113,"Sutton Hoo Woodbridge",1.3415,52.0919,"SEEngland","hazelnut","Hazelnut","england_wales"
203066,"BM-3122",4350,50,"nutshell","Corylus avellana",17119,"Wallingford Lower School",-1.2465,51.7612,"SEEngland","hazelnut","Hazelnut","england_wales"
216620,"BM-441",3514,120,"grain (charred)","Hordeum vulgare",8993,"Ness of Gruting, Sandsting, Shetland",-1.5019,60.219,"Scotland","barley","Wheat + Barley","sea"
216954,"CAR-251",4540,70,"charcoal/grain (charred)","Betula,Hordeum",16791,"Scord of Brouster, Shetland",-1.5394,60.2483,"Scotland","barley","Wheat + Barley","scottish_isles"
216963,"CAR-274",3990,70,"nutshell (charred)","Corylus avellana",17311,"Trelystan",-3.0697,52.6559,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
217017,"CAR-479",3420,70,"grain (charred)","Hordeum vulgare",16791,"Scord of Brouster, Shetland",-1.5394,60.2483,"Scotland","barley","Wheat + Barley","scottish_isles"
217209,"F-67",6300,110,"nutshell (charred)","Corylus avellana",17439,"Oakhanger Warren",-0.8942,51.1121,"SEEngland","hazelnut","Hazelnut","england_wales"
217356,"GrA-20012",4860,50,"nutshell (charred)","Corylus avellana",17620,"Llandegai",-4.1093,53.2177,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
217397,"GrA-23591",3095,45,"grain (single)","Hordeum vulgare",17656,"Bestwall Quarry",-2.0928,50.6919,"SEEngland","barley","Wheat + Barley","england_wales"
217401,"GrA-23769",4830,40,"nutshell (charred)","Corylus avellana",17711,"St Osyth Lodge Farm, site A",1.0956,51.7969,"SEEngland","hazelnut","Hazelnut","england_wales"
217402,"GrA-23770",4910,45,"nutshell (charred)","Corylus avellana",17711,"St Osyth Lodge Farm, site A",1.0956,51.7969,"SEEngland","hazelnut","Hazelnut","england_wales"
217403,"GrA-23771",4825,45,"nutshell (charred)","Corylus avellana",17711,"St Osyth Lodge Farm, site A",1.0956,51.7969,"SEEngland","hazelnut","Hazelnut","england_wales"
217404,"GrA-23825",4910,50,"nutshell (charred)","Corylus avellana",17711,"St Osyth Lodge Farm, site A",1.0956,51.7969,"SEEngland","hazelnut","Hazelnut","england_wales"
217430,"GrA-24634",3060,50,"grain (single)","Hordeum vulgare",17656,"Bestwall Quarry",-2.0928,50.6919,"SEEngland","barley","Wheat + Barley","england_wales"
217432,"GrA-24654",4840,50,"nutshell (charred)","Corylus avellana",17711,"St Osyth Lodge Farm, site A",1.0956,51.7969,"SEEngland","hazelnut","Hazelnut","england_wales"
217433,"GrA-24655",4860,60,"nutshell (charred)","Corylus avellana",17711,"St Osyth Lodge Farm, site A",1.0956,51.7969,"SEEngland","hazelnut","Hazelnut","england_wales"
217435,"GrA-24694",3050,45,"grain (single)","Hordeum vulgare",17656,"Bestwall Quarry",-2.0928,50.6919,"SEEngland","barley","Wheat + Barley","england_wales"
217437,"GrA-24697",3830,60,"grain (single)","Triticum dicoccum",17656,"Bestwall Quarry",-2.0928,50.6919,"SEEngland","wheat","Wheat + Barley","england_wales"
217438,"GrA-25017",4780,40,"nutshell (charred)","Corylus avellana",17711,"St Osyth Lodge Farm, site A",1.0956,51.7969,"SEEngland","hazelnut","Hazelnut","england_wales"
217439,"GrA-25018",4785,40,"nutshell (charred)","Corylus avellana",17711,"St Osyth Lodge Farm, site A",1.0956,51.7969,"SEEngland","hazelnut","Hazelnut","england_wales"
217440,"GrA-25020",4775,40,"nutshell (charred)","Corylus avellana",17820,"St Osyth Lodge Farm, site C",1.0956,51.7969,"SEEngland","hazelnut","Hazelnut","england_wales"
217504,"GrA-27809",4630,40,"nutshell (charred)","Corylus avellana",17851,"Crickley Hill",-2.1059,51.8433,"SEEngland","hazelnut","Hazelnut","england_wales"
217524,"GrA-28462",2990,35,"grain (charred)","Hordeum vulgare",17656,"Bestwall Quarry",-2.0919,50.6911,"SEEngland","barley","Wheat + Barley","england_wales"
217525,"GrA-28487",3235,40,"grain (charred)","Hordeum vulgare",17656,"Bestwall Quarry",-2.0919,50.6911,"SEEngland","barley","Wheat + Barley","england_wales"
217558,"GrA-29551",4770,40,"nutshell (charred)","Corylus avellana",17877,"Kingsborough 1",0.8415,51.4126,"SEEngland","hazelnut","Hazelnut","england_wales"
217559,"GrA-29553",4760,40,"nutshell (charred)","Corylus avellana",17877,"Kingsborough 1",0.8415,51.4126,"SEEngland","hazelnut","Hazelnut","england_wales"
217560,"GrA-29554",5110,40,"nutshell (charred)","Corylus avellana",17877,"Kingsborough 1",0.8415,51.4126,"SEEngland","hazelnut","Hazelnut","england_wales"
217590,"GrA-30072",4765,40,"nutshell (charred)","Corylus avellana",17064,"Whitesheet Hill",-2.285,51.115,"SEEngland","hazelnut","Hazelnut","england_wales"
217591,"GrA-30073",4845,40,"nutshell (charred)","Corylus avellana",17064,"Whitesheet Hill",-2.285,51.115,"SEEngland","hazelnut","Hazelnut","england_wales"
217592,"GrA-30074",4740,40,"nutshell (charred)","Corylus avellana",17064,"Whitesheet Hill",-2.285,51.115,"SEEngland","hazelnut","Hazelnut","england_wales"
217593,"GrA-30076",4710,40,"nutshell (charred)","Corylus avellana",17870,"Northborough",-0.2926,52.6615,"SEEngland","hazelnut","Hazelnut","england_wales"
217619,"GrA-31094",4845,40,"nutshell (charred)","Corylus avellana",16819,"Hembury",-3.2605,50.8202,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
217645,"GrA-31201",4805,35,"nutshell (charred)","Corylus avellana",16819,"Hembury",-3.2605,50.8202,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
217646,"GrA-31204",4825,35,"nutshell (charred)","Corylus avellana",16819,"Hembury",-3.2605,50.8202,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
217647,"GrA-31205",4795,35,"nutshell (charred)","Corylus avellana",16819,"Hembury",-3.2605,50.8202,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
217648,"GrA-31206",4785,35,"nutshell (charred)","Corylus avellana",16819,"Hembury",-3.2605,50.8202,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
217649,"GrA-31207",4820,35,"nutshell (charred)","Corylus avellana",16819,"Hembury",-3.2605,50.8202,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
217650,"GrA-31209",4925,40,"nutshell (charred)","Corylus avellana",16819,"Hembury",-3.2605,50.8202,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
217651,"GrA-31210",4845,40,"nutshell (charred)","Corylus avellana",16819,"Hembury",-3.2605,50.8202,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
217652,"GrA-31211",4855,40,"nutshell (charred)","Corylus avellana",16819,"Hembury",-3.2605,50.8202,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
217653,"GrA-31213",4880,40,"nutshell (charred)","Corylus avellana",16819,"Hembury",-3.2605,50.8202,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
217685,"GrA-31463",4750,35,"nutshell","Corylus avellana",16819,"Hembury",-3.2605,50.8202,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
217686,"GrA-31466",4770,35,"nutshell","Corylus avellana",16819,"Hembury",-3.2605,50.8202,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
217687,"GrA-31467",4845,35,"nutshell","Corylus avellana",16819,"Hembury",-3.2605,50.8202,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
217704,"GrA-31559",4845,35,"nutshell","Corylus avellana",16819,"Hembury",-3.2605,50.8202,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
217737,"GrA-35140",4685,40,"nutshell (charred)","Corylus avellana",17950,"Townhead, Rothesay, Bute",-5.0588,55.8266,"Scotland","hazelnut","Hazelnut","scottish_isles"
218040,"GrN-28063",3820,25,"grain","Hordeum vulgare,Triticum",17656,"Bestwall Quarry",-2.0928,50.6919,"SEEngland","barley","Wheat + Barley","england_wales"
